51	723
51	418
571	237
571	941
571	565
571	361
571	729
490	948
490	759
490	845
490	969
490	486
490	883
490	251
490	777
490	974
490	786
490	208
490	801
490	288
490	863
490	764
490	504
490	520
490	179
948	492
948	434
948	84
948	419
948	981
948	518
948	137
948	808
948	601
948	417
948	887
948	138
759	407
759	963
759	327
759	351
759	921
759	503
759	97
845	955
845	367
969	544
969	263
969	188
969	206
969	619
969	648
969	944
969	829
969	159
969	387
969	119
486	651
486	906
883	837
883	285
883	893
251	711
251	348
251	804
251	195
251	837
251	518
251	981
251	530
251	955
251	36
251	390
777	109
777	755
974	590
974	364
974	147
974	362
974	693
786	315
786	377
786	819
208	529
208	1
208	793
208	188
208	99
208	413
208	988
208	825
208	340
208	313
208	568
208	982
208	559
208	879
208	706
208	946
208	935
208	212
208	984
208	135
208	920
208	648
801	832
801	495
288	388
288	180
288	37
288	831
863	267
863	189
863	131
764	667
764	910
764	68
504	539
504	677
504	789
520	148
520	686
520	837
179	926
179	882
179	233
179	24
179	902
179	973
179	939
179	319
179	667
179	750
179	956
179	684
179	126
193	661
193	396
193	205
148	630
148	407
148	667
148	940
148	372
148	728
148	289
148	952
148	760
148	151
148	442
148	685
148	523
148	817
497	511
497	623
497	359
497	294
497	422
497	998
497	379
497	982
497	200
497	668
497	121
497	358
497	519
497	338
497	244
497	184
497	38
497	197
497	78
497	598
497	749
497	540
328	901
328	776
328	66
328	112
328	640
75	170
75	306
75	97
75	390
666	188
666	942
637	192
637	638
637	264
888	818
888	713
622	623
622	630
622	449
622	804
622	689
622	692
622	707
873	793
873	489
873	236
489	125
489	513
489	248
489	240
489	368
450	524
450	472
450	388
450	673
450	668
450	881
450	435
450	368
450	557
450	112
450	156
419	678
419	842
419	351
812	857
812	375
837	544
837	524
837	670
837	659
837	13
837	868
837	60
837	884
837	285
837	789
837	347
837	93
837	391
837	859
837	58
837	735
837	790
837	292
837	798
837	274
837	343
837	539
837	301
837	163
837	935
837	197
837	537
837	129
961	263
961	661
82	817
82	335
402	818
402	836
402	185
402	9
952	774
952	258
952	36
952	985
952	228
263	525
263	620
263	261
263	706
263	891
263	15
263	444
263	682
263	941
263	692
263	326
263	926
257	397
257	366
492	462
492	464
434	767
434	198
434	529
434	857
434	809
434	245
434	740
434	701
434	448
84	285
84	11
981	919
518	524
518	654
137	678
137	683
137	100
137	338
137	319
137	874
808	285
808	857
808	560
808	335
808	338
808	271
808	63
601	631
417	87
417	163
417	476
417	99
417	770
417	618
887	706
887	149
887	650
887	583
887	954
887	514
138	850
138	169
138	538
138	954
138	634
407	12
407	699
407	623
407	383
407	125
407	830
407	926
407	625
407	581
407	43
407	776
407	613
407	703
407	836
407	78
407	649
407	945
407	826
407	194
407	872
407	93
407	602
407	807
407	468
407	244
407	107
407	660
407	729
407	154
407	804
407	539
407	375
963	37
963	123
963	100
327	111
327	540
351	678
351	165
351	272
351	49
921	524
921	315
921	424
921	871
921	559
921	712
503	821
503	93
503	321
97	706
97	307
97	525
97	756
97	528
97	804
97	539
97	42
97	916
97	293
97	578
97	424
97	380
97	58
70	375
70	525
938	706
938	967
938	730
938	539
938	393
938	848
938	232
938	674
938	85
938	579
529	967
529	785
529	273
529	30
529	766
529	170
529	28
529	868
529	646
529	724
529	230
529	925
529	188
529	591
529	149
529	11
529	787
529	599
529	804
529	716
374	917
374	650
374	294
374	40
374	769
374	733
953	285
953	804
953	430
953	281
953	130
953	596
953	709
659	667
659	151
659	54
659	674
659	537
659	590
659	266
659	517
659	272
262	198
262	480
262	129
262	997
262	65
471	134
189	667
189	968
189	646
189	300
189	757
189	832
189	186
189	733
189	498
189	854
189	330
189	175
189	372
189	908
189	164
189	243
897	375
897	868
846	851
846	342
128	447
128	406
128	844
128	78
128	639
128	475
539	196
539	462
539	134
539	499
539	685
539	832
539	868
539	560
539	29
539	965
539	734
539	567
539	259
539	794
539	304
539	576
539	333
539	945
539	19
6	93
6	917
153	531
153	72
153	89
990	894
701	30
701	59
34	395
932	945
394	54
394	691
394	491
815	369
815	773
20	957
20	724
296	710
296	377
296	36
658	814
658	308
453	998
646	587
646	54
646	760
646	169
646	398
646	349
646	624
646	191
958	787
958	673
173	226
173	30
173	987
204	48
204	430
231	943
231	139
231	782
955	207
955	623
955	652
955	361
955	586
955	4
955	129
955	60
955	965
955	43
955	90
955	275
367	590
367	245
367	413
367	216
367	919
544	300
544	161
544	499
544	973
544	152
188	37
188	12
188	48
188	799
188	408
188	415
188	99
188	7
188	941
188	430
188	905
188	546
188	914
188	36
206	12
619	767
619	281
619	171
619	899
619	537
648	737
944	804
944	197
944	760
829	652
829	80
159	585
159	738
159	772
387	586
387	255
119	205
651	611
651	205
651	36
651	749
906	65
285	207
285	99
285	912
285	406
285	30
285	370
285	626
285	319
285	611
285	110
285	931
285	502
285	192
285	956
285	241
285	774
285	930
285	790
285	33
893	409
893	287
893	473
893	877
893	304
711	369
711	13
348	766
348	907
348	282
804	133
804	995
804	857
804	985
804	300
804	377
804	511
804	50
804	926
804	652
804	421
804	868
804	169
804	783
804	430
804	106
804	748
804	244
804	930
804	256
195	706
195	323
195	780
530	45
530	269
530	894
36	667
36	706
36	375
36	842
36	42
36	631
36	59
36	916
36	617
36	423
36	696
390	792
390	614
390	676
390	27
390	279
390	265
390	7
109	650
109	341
755	832
755	415
755	901
590	416
364	678
364	725
364	800
364	545
364	605
364	791
364	389
362	717
362	127
693	943
693	718
693	16
315	580
315	23
315	623
315	918
315	929
315	985
377	422
377	988
377	275
377	739
819	608
1	593
1	408
1	793
1	140
1	737
1	242
793	951
793	360
793	780
793	461
793	319
99	12
99	406
99	844
99	532
99	405
99	996
99	290
99	708
99	782
99	421
413	375
413	134
413	393
413	334
413	509
988	736
825	48
825	222
340	931
340	442
340	884
313	495
568	284
568	290
568	168
568	787
568	216
982	706
982	303
982	908
559	857
879	706
879	72
706	207
706	667
706	234
706	903
706	792
706	205
706	908
706	243
706	523
706	780
706	689
706	548
706	404
706	595
706	843
706	349
706	616
706	617
706	86
706	39
706	557
706	599
706	56
706	122
706	615
706	24
706	347
706	679
946	462
946	23
946	31
935	857
935	108
935	5
935	750
935	308
212	569
212	478
984	108
135	472
920	592
920	615
832	667
832	943
832	162
832	30
832	525
832	50
832	439
832	125
832	758
832	882
832	614
832	541
832	817
832	865
832	638
832	889
832	771
832	209
832	136
832	242
832	522
495	767
495	258
495	237
495	511
495	537
495	602
495	993
495	185
495	719
495	635
388	678
388	560
388	436
388	266
388	712
180	220
37	207
37	656
37	564
831	77
831	960
831	884
831	896
831	747
831	762
267	47
267	444
267	725
267	290
131	275
131	668
667	207
667	818
667	525
667	623
667	281
667	415
667	858
667	714
667	192
667	835
667	423
667	751
667	164
667	461
910	462
910	27
910	494
68	811
68	386
677	524
677	331
677	369
677	79
677	253
677	114
677	848
677	542
677	132
789	898
789	973
686	265
686	240
926	237
926	170
926	33
926	276
926	671
882	370
233	344
233	766
233	557
233	431
233	143
24	818
24	665
902	381
902	657
939	668
319	652
319	273
319	760
319	125
319	415
319	537
319	954
319	581
319	508
319	467
319	746
319	184
319	826
319	668
319	432
319	877
319	435
319	505
319	744
750	602
956	524
956	67
956	17
956	3
956	411
684	676
684	624
684	200
684	214
126	220
642	207
375	12
375	903
375	273
375	896
375	885
375	169
375	200
375	655
375	58
375	971
375	986
375	436
375	183
375	25
375	933
375	66
406	314
406	12
406	652
406	371
406	401
406	221
406	223
219	639
858	678
858	844
858	464
858	896
858	121
858	682
715	156
488	833
488	854
488	446
239	261
239	975
422	995
422	757
422	80
422	698
422	185
422	129
422	696
422	333
422	272
464	359
464	830
464	694
464	30
464	69
464	989
464	167
464	538
77	149
77	668
77	154
77	876
609	678
609	941
609	978
609	570
558	936
558	817
558	255
803	261
803	30
380	678
380	295
380	160
967	224
967	47
967	802
967	868
807	629
940	392
940	621
940	467
940	347
158	874
158	656
158	334
237	818
237	476
237	937
237	999
844	611
844	12
844	47
844	513
844	537
844	673
844	605
844	660
844	575
844	217
844	108
844	200
844	5
844	170
844	22
844	25
47	936
47	752
47	572
47	852
47	653
47	30
47	851
47	657
47	734
268	723
268	191
268	437
134	524
134	968
134	476
162	653
821	320
607	774
76	596
76	333
661	678
661	760
661	149
661	145
396	161
396	345
396	633
396	279
396	424
396	962
205	152
205	33
205	853
205	820
205	357
630	258
630	33
630	532
630	317
630	900
372	602
372	223
728	415
728	502
728	366
289	843
289	894
289	668
760	977
760	941
760	443
760	690
760	698
760	329
760	600
151	644
151	523
442	977
442	466
685	678
685	12
685	857
685	814
685	792
685	66
685	549
685	106
685	19
685	350
685	561
523	572
523	33
523	415
523	676
523	817
523	96
523	62
523	790
817	784
817	447
817	985
817	579
817	851
817	945
817	13
817	682
817	824
817	392
817	467
817	228
817	325
511	234
511	908
623	699
623	697
623	904
623	55
623	399
623	168
623	545
623	460
623	655
623	445
623	950
623	705
623	865
623	363
623	174
623	895
623	94
623	712
623	578
623	182
359	476
359	412
359	95
294	741
998	98
998	271
379	985
379	972
200	190
200	170
200	813
668	767
668	222
668	555
668	215
668	549
121	604
121	472
358	627
358	916
519	746
338	322
338	27
244	941
244	322
184	767
38	892
197	857
197	851
197	430
197	872
197	514
78	857
78	537
598	49
598	806
749	824
749	309
749	886
540	942
540	41
901	92
901	346
901	74
776	586
66	41
112	678
112	440
170	912
170	87
170	732
170	167
170	541
170	49
170	931
170	187
170	705
306	260
306	885
942	591
192	207
192	54
192	992
192	64
638	293
264	201
818	499
818	644
818	941
818	54
818	986
818	466
818	620
818	732
818	572
818	167
818	260
818	917
818	710
713	526
713	449
449	286
689	198
689	569
707	737
707	108
707	235
707	654
707	276
707	564
707	560
707	299
236	30
125	763
513	798
248	425
240	579
368	127
524	207
524	640
524	865
524	957
524	163
524	992
472	541
472	770
673	145
881	433
435	446
557	401
557	872
557	560
557	869
557	479
156	8
678	115
678	730
678	249
678	35
678	409
678	87
678	326
678	485
678	515
678	586
678	105
678	401
842	537
842	833
857	429
857	525
857	203
857	704
857	168
857	169
857	606
857	912
857	824
857	191
857	596
857	547
857	302
857	811
857	526
857	93
857	4
857	493
857	161
857	591
670	778
670	787
670	536
13	704
868	593
868	258
868	152
868	936
868	322
868	56
868	10
868	537
868	463
868	470
868	220
868	116
868	744
868	509
868	508
60	309
347	420
347	554
347	276
347	298
347	599
347	745
347	182
93	512
93	23
93	912
93	73
93	954
93	118
93	770
93	69
93	925
93	691
93	545
93	506
93	635
93	31
93	748
93	452
391	599
859	207
859	178
58	111
735	908
735	408
790	124
790	117
292	591
292	671
292	215
798	841
274	386
274	451
343	878
301	476
301	130
301	3
163	639
163	371
163	560
163	74
537	261
537	430
537	168
537	136
537	59
537	477
537	875
537	437
537	8
537	366
129	23
129	485
129	521
129	731
129	627
836	553
836	718
836	286
836	95
836	271
185	249
185	740
9	806
774	69
774	852
774	276
258	207
258	941
258	122
258	949
985	186
985	721
228	538
228	954
228	501
228	773
228	120
525	332
525	124
620	611
620	198
620	222
620	454
620	71
620	393
261	611
261	345
261	369
261	945
261	929
891	911
15	287
15	608
444	512
682	912
682	144
682	719
941	611
941	190
941	401
941	30
941	331
941	987
941	867
941	102
326	287
326	295
397	30
397	560
207	566
207	196
207	284
207	943
207	462
207	593
207	767
207	611
207	587
207	700
207	861
566	133
196	704
284	198
284	778
284	280
943	198
943	914
943	560
943	386
943	71
462	732
462	220
593	152
593	834
767	136
767	904
767	502
611	408
611	410
611	669
587	408
700	835
700	86
861	415
861	483
133	710
133	604
281	103
281	117
281	633
281	585
281	169
415	92
415	650
415	130
415	736
415	795
415	329
415	0
415	949
415	937
415	57
415	531
415	113
714	556
423	339
751	209
751	356
751	663
164	788
461	795
704	40
704	841
652	12
652	730
652	87
652	907
652	64
652	927
652	694
361	469
586	214
586	166
586	446
586	441
586	221
586	660
586	0
4	995
4	408
43	562
90	238
275	290
275	2
275	107
275	734
275	18
198	323
198	957
198	654
198	917
198	481
778	454
280	957
280	869
914	683
914	752
914	769
914	546
560	852
560	676
560	2
560	141
386	481
71	574
178	854
178	404
220	949
220	649
220	2
220	201
912	210
912	814
912	542
912	913
912	827
912	813
912	5
912	421
912	783
912	191
30	814
30	14
30	234
30	353
30	54
30	243
30	111
30	224
30	780
30	265
30	270
30	440
30	606
30	451
30	65
370	783
370	150
626	986
626	899
110	959
931	383
931	225
931	451
931	215
502	589
241	572
241	96
241	916
930	799
930	550
930	101
930	336
33	986
33	174
33	828
834	681
136	680
408	592
410	91
410	756
410	32
669	792
669	791
640	761
640	186
865	752
957	833
957	100
957	770
957	412
992	336
122	838
949	260
86	805
656	780
656	795
564	541
54	936
54	322
54	705
54	298
54	603
64	72
234	928
903	88
903	430
792	202
908	142
780	480
780	788
548	671
548	662
548	160
548	253
404	563
595	12
595	849
595	104
843	923
843	295
349	365
349	723
616	55
616	165
616	213
616	516
616	310
617	7
617	535
39	703
39	325
56	899
679	475
483	174
710	960
604	230
26	115
26	314
26	365
115	991
314	660
314	840
365	822
365	546
365	468
365	11
991	588
991	154
822	383
822	838
11	989
11	395
588	186
588	334
588	528
588	632
588	438
588	339
154	917
282	977
282	734
249	895
35	480
35	676
35	57
409	501
409	223
515	123
105	501
105	716
401	582
401	727
12	191
12	717
12	414
12	10
12	446
12	333
977	580
977	644
977	853
977	457
977	221
968	476
48	854
48	430
48	10
784	541
784	194
697	103
697	320
664	875
664	797
763	322
527	425
527	69
527	536
484	5
484	333
754	273
754	456
754	563
754	556
850	501
533	550
512	771
898	796
190	768
98	50
98	761
98	269
98	532
98	993
61	541
61	278
61	570
168	439
787	986
787	81
787	265
787	820
787	925
787	146
216	342
323	287
323	747
654	603
654	726
654	455
917	341
917	541
481	591
481	779
869	253
191	161
191	644
191	594
191	970
717	120
414	855
10	132
446	690
446	629
333	230
333	522
580	683
580	91
580	226
580	447
644	344
644	69
644	809
644	303
644	94
644	466
853	23
853	215
457	83
476	722
476	911
476	594
476	465
676	758
676	521
624	100
214	752
214	574
317	250
900	975
900	277
854	330
430	447
430	311
430	425
430	342
430	506
430	113
430	665
430	805
430	143
785	433
766	23
766	100
766	213
766	252
28	986
724	800
230	496
230	363
230	989
230	104
230	919
925	40
591	814
591	554
591	341
591	334
591	400
149	927
149	709
716	32
541	945
541	322
541	505
541	194
194	291
345	809
345	440
945	256
945	88
945	496
945	581
945	270
929	166
929	631
103	227
320	802
875	691
797	498
797	8
797	721
322	596
322	680
322	892
69	332
69	738
536	575
536	979
5	272
5	649
456	534
456	254
563	463
563	259
556	3
55	278
165	53
213	848
213	552
516	250
310	226
310	245
501	342
501	3
550	986
550	577
550	150
550	42
796	316
796	634
768	772
383	480
830	155
625	936
581	896
613	747
613	41
613	146
649	357
826	49
872	187
872	291
872	418
602	827
602	823
602	427
729	986
729	225
50	972
269	452
993	176
570	978
169	852
169	81
169	662
169	223
169	892
169	765
169	870
169	886
398	385
398	491
307	429
307	553
307	718
553	329
528	934
42	671
42	389
42	909
42	83
916	242
916	976
293	970
578	975
203	303
203	923
606	144
547	371
547	479
302	260
302	2
302	758
811	565
493	393
161	0
161	498
683	542
91	505
226	46
447	791
23	210
23	709
23	41
23	531
23	246
918	694
918	448
542	886
542	731
505	21
505	500
46	633
210	67
709	996
709	79
531	150
531	166
531	983
246	852
246	731
399	21
399	765
545	17
460	360
445	841
950	277
950	743
705	605
363	583
363	465
174	499
895	283
94	498
94	479
182	562
871	146
871	441
166	632
186	561
721	45
971	18
986	997
183	662
183	431
933	496
223	150
223	915
639	589
639	238
639	316
975	928
975	876
975	614
757	324
698	325
989	722
989	980
989	549
876	966
876	510
978	614
978	508
978	172
978	500
936	73
160	779
224	81
224	325
802	227
629	441
629	745
621	561
621	496
621	45
874	155
999	355
999	915
575	491
217	907
108	510
108	800
22	671
752	743
752	354
572	277
572	458
572	117
653	254
723	636
496	344
496	720
569	867
569	482
597	308
915	418
421	384
783	242
783	177
256	297
256	176
733	428
330	555
175	438
175	181
0	276
67	286
286	866
17	443
17	458
411	477
411	494
866	187
866	276
814	73
814	14
814	381
913	672
827	443
813	229
57	612
672	934
346	81
287	482
100	393
441	987
441	663
266	325
266	627
549	855
19	788
350	318
350	582
350	567
440	880
582	325
727	229
393	18
232	428
232	779
674	594
85	111
579	688
579	211
907	209
73	311
14	324
381	911
324	384
353	171
111	45
111	325
554	142
554	612
554	53
400	92
400	726
954	972
954	177
118	508
770	455
691	355
635	627
635	304
31	469
297	799
799	420
176	171
176	959
7	117
905	354
101	405
101	847
336	470
336	482
809	773
466	589
260	27
260	21
738	665
479	508
331	405
987	201
867	132
603	114
27	92
960	720
124	384
758	608
758	839
758	959
614	250
614	510
889	794
739	305
736	980
18	473
305	114
608	741
928	142
928	618
618	839
719	403
74	127
79	979
79	16
114	688
81	235
81	245
81	870
325	403
227	847
463	565
744	962
509	762
508	360
508	823
508	746
29	980
29	181
567	356
567	909
794	687
576	680
211	841
211	634
612	577
577	636
577	92
820	976
245	521
245	63
252	140
919	722
318	966
318	650
510	140
743	741
354	127
592	909
360	994
534	139
342	795
113	633
583	632
283	291
279	849
962	477
416	141
95	355
741	565
671	753
671	762
574	585
996	994
996	218
225	552
720	695
708	880
63	218
828	339
443	627
600	177
680	473
238	218
316	312
475	806
475	864
312	385
312	552
477	681
235	469
823	934
141	120
980	855
983	976
521	478
155	321
880	864
726	299
438	924
555	687
120	762
849	459
309	535
299	459
535	385
663	924
